entity,label,context,source_url,source_title
confusion,SYMPTOM,"The most affected organs include the brain, kidney, heart, and lungs, producing symptoms that may include confusion, drowsiness, chest pain, and breathlessness.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
chest pain,SYMPTOM,"The most affected organs include the brain, kidney, heart, and lungs, producing symptoms that may include confusion, drowsiness, chest pain, and breathlessness.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
Pregnancy,ORG,Pregnancy  Hypertension occurs in approximately 8–10% of pregnancies.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
pre-eclampsia,DATE,"High blood pressure in pregnancy can be classified as pre-existing hypertension, gestational hypertension, or pre-eclampsia.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
Pre-eclampsia,GPE,Pre-eclampsia is a serious condition in the second half of pregnancy characterised by increased blood pressure and the presence of protein in the urine.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
the second half,DATE,Pre-eclampsia is a serious condition in the second half of pregnancy characterised by increased blood pressure and the presence of protein in the urine.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
Pre-eclampsia,ORG,Pre-eclampsia also doubles the risk of death of the baby around the time of birth.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
vomiting,SYMPTOM,"When symptoms of pre-eclampsia occur, the most common are headache, visual disturbance (often ""flashing lights""), vomiting, pain over the stomach, and swelling.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
swelling,SYMPTOM,"When symptoms of pre-eclampsia occur, the most common are headache, visual disturbance (often ""flashing lights""), vomiting, pain over the stomach, and swelling.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
Pre-eclampsia,PERSON,"Pre-eclampsia can occasionally progress to a life-threatening condition called eclampsia, which is a hypertensive emergency and has several serious complications including vision loss, brain swelling, seizures, kidney failure, pulmonary edema, and disseminated intravascular coagulation (a blood clot",https://en.wikipedia.org/wiki/Hypertension,Hypertension
eclampsia,GPE,"Pre-eclampsia can occasionally progress to a life-threatening condition called eclampsia, which is a hypertensive emergency and has several serious complications including vision loss, brain swelling, seizures, kidney failure, pulmonary edema, and disseminated intravascular coagulation (a blood clot",https://en.wikipedia.org/wiki/Hypertension,Hypertension
kidney failure,DISEASE,"Pre-eclampsia can occasionally progress to a life-threatening condition called eclampsia, which is a hypertensive emergency and has several serious complications including vision loss, brain swelling, seizures, kidney failure, pulmonary edema, and disseminated intravascular coagulation (a blood clot",https://en.wikipedia.org/wiki/Hypertension,Hypertension
edema,SYMPTOM,"Pre-eclampsia can occasionally progress to a life-threatening condition called eclampsia, which is a hypertensive emergency and has several serious complications including vision loss, brain swelling, seizures, kidney failure, pulmonary edema, and disseminated intravascular coagulation (a blood clot",https://en.wikipedia.org/wiki/Hypertension,Hypertension
irritability,SYMPTOM,"Children Failure to thrive, seizures, irritability, lack of energy, and difficulty in breathing can be associated with hypertension in newborns and young infants.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
fatigue,SYMPTOM,"In older infants and children, hypertension can cause headache, unexplained irritability, fatigue, failure to thrive, blurred vision, nosebleeds, and facial paralysis.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
blurred vision,SYMPTOM,"In older infants and children, hypertension can cause headache, unexplained irritability, fatigue, failure to thrive, blurred vision, nosebleeds, and facial paralysis.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
"Causes


Primary",ORG,Causes   Primary hypertension  Primary (also termed essential) hypertension results from a complex interaction of genes and environmental factors.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
Primary,PERSON,Causes   Primary hypertension  Primary (also termed essential) hypertension results from a complex interaction of genes and environmental factors.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
CpG,ORG,"There is also evidence that DNA methylation at multiple nearby CpG sites may link some sequence variation to blood pressure, possibly via effects on vascular or renal function.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
the winter,DATE,Average blood pressure is higher in the winter than in the summer.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
the summer,DATE,Average blood pressure is higher in the winter than in the summer.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
Depression,DISEASE,Depression is associated with hypertension and loneliness is also a risk factor.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
Gout,DISEASE,Gout and elevated blood uric acid are associated with hypertension and evidence from genetic (Mendelian Randomization) studies and clinical trials indicate this relationship is likely to be causal.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
Mendelian Randomization,ORG,Gout and elevated blood uric acid are associated with hypertension and evidence from genetic (Mendelian Randomization) studies and clinical trials indicate this relationship is likely to be causal.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
Insulin,MEDICATION,"Insulin resistance, which is common in obesity and is a component of syndrome X (or metabolic syndrome), can cause hyperuricemia and gout and is also associated with elevated blood pressure.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
hypothyroidism,DISEASE,"Hypertension can also be caused by endocrine conditions, such as Cushing's syndrome, hyperthyroidism, hypothyroidism, acromegaly, Conn's syndrome or hyperaldosteronism, renal artery stenosis (from atherosclerosis or fibromuscular dysplasia), hyperparathyroidism, and pheochromocytoma.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
Conn,GPE,"Hypertension can also be caused by endocrine conditions, such as Cushing's syndrome, hyperthyroidism, hypothyroidism, acromegaly, Conn's syndrome or hyperaldosteronism, renal artery stenosis (from atherosclerosis or fibromuscular dysplasia), hyperparathyroidism, and pheochromocytoma.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
termed hyperkinetic borderline,ORG,"There is evidence that some younger people with prehypertension or 'borderline hypertension' have high cardiac output, an elevated heart rate and normal peripheral resistance, termed hyperkinetic borderline hypertension.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
HRV,ORG,"For patients having hypertension, higher heart rate variability (HRV) is a risk factor for atrial fibrillation.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
inflammation,SYMPTOM,It has also been suggested that endothelial dysfunction and vascular inflammation may also contribute to increased peripheral resistance and vascular damage in hypertension.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
Diagnosis,ORG,Diagnosis Hypertension is diagnosed based on persistently high resting blood pressure.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
Korotkoff,PERSON,Blood pressure measurement should be done in a quiet room so the medical professional checking the blood pressure can hear the Korotkoff sounds while listening to the brachial artery with a stethoscope for accurate blood pressure measurements.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
the United Kingdom,GPE,"In the United Kingdom, the current best practice is to follow up a single raised clinic reading with ambulatory measurement, or, less ideally, with home blood pressure monitoring over 7 days.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
7 days,DATE,"In the United Kingdom, the current best practice is to follow up a single raised clinic reading with ambulatory measurement, or, less ideally, with home blood pressure monitoring over 7 days.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
The United States Preventive Services Task Force,ORG,The United States Preventive Services Task Force also recommends getting measurements outside of the healthcare environment.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
diabetes,DISEASE,"Other investigations Once the diagnosis of hypertension has been made, further testing may be performed to find secondary hypertension, identify comorbidities such as diabetes, identify hypertension-caused organ damage such as chronic kidney disease or thickening of the heart muscle, and for cardiov",https://en.wikipedia.org/wiki/Hypertension,Hypertension
The World Health Organization,ORG,"The World Health Organization suggests the following initial tests: serum electrolytes, serum creatinine, lipid panel, HbA1c or fasting glucose, urine dipstick and electrocardiogram (ECG/EKG).",https://en.wikipedia.org/wiki/Hypertension,Hypertension
serum creatinine,ORG,"The World Health Organization suggests the following initial tests: serum electrolytes, serum creatinine, lipid panel, HbA1c or fasting glucose, urine dipstick and electrocardiogram (ECG/EKG).",https://en.wikipedia.org/wiki/Hypertension,Hypertension
urine dipstick,PERSON,"The World Health Organization suggests the following initial tests: serum electrolytes, serum creatinine, lipid panel, HbA1c or fasting glucose, urine dipstick and electrocardiogram (ECG/EKG).",https://en.wikipedia.org/wiki/Hypertension,Hypertension
ECG,ORG,"The World Health Organization suggests the following initial tests: serum electrolytes, serum creatinine, lipid panel, HbA1c or fasting glucose, urine dipstick and electrocardiogram (ECG/EKG).",https://en.wikipedia.org/wiki/Hypertension,Hypertension
EKG,ORG,"The World Health Organization suggests the following initial tests: serum electrolytes, serum creatinine, lipid panel, HbA1c or fasting glucose, urine dipstick and electrocardiogram (ECG/EKG).",https://en.wikipedia.org/wiki/Hypertension,Hypertension
Serum,ORG,"Serum creatinine is measured to assess for the presence of kidney disease, which can be either the cause or the result of hypertension.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
heart attack,DISEASE,"Electrocardiogram testing is done to check for evidence that the heart is under strain from high blood pressure, such as thickening of the heart muscle or whether the heart has experienced a prior minor disturbance, such as a silent heart attack.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
antihypertensive,MEDICATION,"Consequently, population strategies are required to reduce the consequences of high blood pressure and reduce the need for antihypertensive medications.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
≥6 g/day,DATE,"Estimated sodium intake ≥6 g/day and <3 g/day are both associated with high risk of death or major cardiovascular disease, but the association between high sodium intake and adverse outcomes is only observed in people with hypertension.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
3 g/day,DATE,"Consequently, in the absence of results from randomized controlled trials, the wisdom of reducing levels of dietary sodium intake below 3 g/day has been questioned.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
ESC,ORG,ESC guidelines mention periodontitis is associated with poor cardiovascular health status.,https://en.wikipedia.org/wiki/Hypertension,Hypertension
the National,ORG,"In 2004, the National High Blood Pressure Education Program recommended that children aged 3 years and older have blood pressure measurement at least once at every health care visit and the National Heart, Lung, and Blood Institute and American Academy of Pediatrics made a similar recommendation.",https://en.wikipedia.org/wiki/Hypertension,Hypertension
